time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-01T15:30:00.0000000Z,2021-08-01T15:45:00.0000000Z,2021-08-01T15:30:08.2470900Z,2021-08-01T15:44:41.9168000Z,8328.9,8328.9,8294,8297.9,0.203,29
2021-08-01T15:45:00.0000000Z,2021-08-01T16:00:00.0000000Z,2021-08-01T15:45:40.9969030Z,2021-08-01T15:59:42.9726440Z,8294.5,8294.7,8223.6,8248.6,18.034,83
2021-08-01T16:00:00.0000000Z,2021-08-01T16:15:00.0000000Z,2021-08-01T16:00:01.0294930Z,2021-08-01T16:14:57.4138320Z,8243.1,8247.5,8136.4,8142.5,17.357,111
2021-08-01T16:15:00.0000000Z,2021-08-01T16:30:00.0000000Z,2021-08-01T16:15:07.9120530Z,2021-08-01T16:29:41.2725150Z,8145.5,8145.5,8054.2,8079.8,22.124,151
2021-08-01T16:30:00.0000000Z,2021-08-01T16:45:00.0000000Z,2021-08-01T16:30:06.3792010Z,2021-08-01T16:44:43.5588450Z,8073.7,8125.8,8052.1,8125.8,5.568,58
2021-08-01T16:45:00.0000000Z,2021-08-01T17:00:00.0000000Z,2021-08-01T16:45:10.3193330Z,2021-08-01T16:59:47.0708180Z,8123.9,8258.6,8123.9,8243.6,12.35,124
2021-08-01T17:00:00.0000000Z,2021-08-01T17:15:00.0000000Z,2021-08-01T17:00:01.2328490Z,2021-08-01T17:14:39.9429280Z,8241,8288.1,8221,8224.8,14.097,82
2021-08-01T17:15:00.0000000Z,2021-08-01T17:30:00.0000000Z,2021-08-01T17:15:41.2046250Z,2021-08-01T17:29:39.8272880Z,8232.5,8237,8146.5,8154.6,24.447,105
2021-08-01T17:30:00.0000000Z,2021-08-01T17:45:00.0000000Z,2021-08-01T17:30:06.4845510Z,2021-08-01T17:44:41.8141040Z,8161.6,8188.9,8158.8,8174,10.43,83
2021-08-01T17:45:00.0000000Z,2021-08-01T18:00:00.0000000Z,2021-08-01T17:45:35.1186860Z,2021-08-01T17:58:45.1701760Z,8175.5,8250.3,8174.6,8198.1,1.713,57
2021-08-01T18:00:00.0000000Z,2021-08-01T18:15:00.0000000Z,2021-08-01T18:00:23.1025720Z,2021-08-01T18:14:42.4301650Z,8204.9,8226.2,8185.1,8207.1,2.964,45
2021-08-01T18:15:00.0000000Z,2021-08-01T18:30:00.0000000Z,2021-08-01T18:15:16.6772350Z,2021-08-01T18:29:44.5224120Z,8217.3,8276.9,8217.3,8257.2,1.498,42
2021-08-01T18:30:00.0000000Z,2021-08-01T18:45:00.0000000Z,2021-08-01T18:30:08.3217810Z,2021-08-01T18:44:59.0364680Z,8262.5,8288.4,8256.7,8288.4,0.109,26
2021-08-01T18:45:00.0000000Z,2021-08-01T19:00:00.0000000Z,2021-08-01T18:45:35.5970450Z,2021-08-01T18:59:29.6330680Z,8285.4,8286.5,8241.5,8250,0.437,35
2021-08-01T19:00:00.0000000Z,2021-08-01T19:15:00.0000000Z,2021-08-01T19:00:06.6339840Z,2021-08-01T19:14:41.3690630Z,8262.3,8272.3,8164.6,8179,14.152,140
2021-08-01T19:15:00.0000000Z,2021-08-01T19:30:00.0000000Z,2021-08-01T19:15:04.2675630Z,2021-08-01T19:29:39.8337030Z,8170.2,8289.8,8136.6,8258,20.341,136
2021-08-01T19:30:00.0000000Z,2021-08-01T19:45:00.0000000Z,2021-08-01T19:30:15.9218930Z,2021-08-01T19:44:55.8348760Z,8274.8,8349.8,8274.8,8349.8,32.634,176
